,0,1
0,0.0,0.00049087
1,3.222248009593972e-10,0.00098174
2,-1.5513054465187625e-08,0.00147261
3,0.10874412264465408,0.00196348
4,0.12002503997833767,0.00245435
5,0.12578072708234336,0.00294522
6,0.13026409124167435,0.00343609
7,0.13426899299101588,0.00392696
8,0.13779103437073315,0.00441783
9,0.14065169159689916,0.0049087
10,0.14358713117734206,0.00539957
11,0.14593399017701322,0.00589044
12,0.14813838436820806,0.00638131
13,0.1501271790461524,0.00687218
14,0.1520169950678616,0.00736305
15,0.15369595269584854,0.00785392
16,0.1551576263165582,0.008344790000000001
17,0.15658167538213552,0.008835660000000002
18,0.15778572823578293,0.009326530000000003
19,0.15889460433849656,0.009817400000000004
20,0.15991130506929796,0.010308270000000005
21,0.16070005794004572,0.010799140000000006
22,0.16150906496453626,0.011290010000000007
23,0.1622353757829931,0.011780880000000007
24,0.16276709028732836,0.012271750000000008
25,0.16329319225319275,0.01276262000000001
26,0.16368399193111705,0.01325349000000001
27,0.16397209443614455,0.013744360000000011
28,0.16421191864989113,0.014235230000000012
29,0.16430749493777055,0.014726100000000013
30,0.16435358926254534,0.015216970000000014
31,0.16432266679614999,0.015707840000000015
32,0.1641493071521044,0.016198710000000015
33,0.16391120977678397,0.016689580000000016
34,0.16356874357376078,0.017180450000000017
35,0.16316312052043314,0.017671320000000018
36,0.16266803914701147,0.01816219000000002
37,0.1621296190825722,0.01865306000000002
38,0.16136578728486395,0.01914393000000002
39,0.16071830679990184,0.01963480000000002
40,0.15986007873703473,0.020125670000000023
41,0.15899236622175714,0.020616540000000023
42,0.15796976460220158,0.021107410000000024
43,0.15692203741427274,0.021598280000000025
44,0.15577461440840765,0.022089150000000026
45,0.1545748340046829,0.022580020000000027
46,0.15324760280658145,0.023070890000000028
47,0.1519840697912593,0.02356176000000003
48,0.15048609757369333,0.02405263000000003
49,0.1490697228730771,0.02454350000000003
50,0.1474315555460875,0.02503437000000003
51,0.14579451481659547,0.025525240000000032
52,0.14408240149446766,0.026016110000000033
53,0.14240501776194284,0.026506980000000034
54,0.14050144692736494,0.026997850000000035
55,0.1386775311847267,0.027488720000000036
56,0.13666887207173875,0.027979590000000037
57,0.1346984611636989,0.028470460000000038
58,0.13256164141009785,0.02896133000000004
59,0.13041670859730087,0.02945220000000004
60,0.12820790787194888,0.02994307000000004
61,0.1259574867837527,0.03043394000000004
62,0.12366553435499407,0.030924810000000042
63,0.12128197646394366,0.03141568000000004
64,0.118840088571971,0.03190655000000004
65,0.11643092943235377,0.03239742000000004
66,0.11388388567418997,0.032888290000000035
67,0.11132978595006865,0.03337916000000003
68,0.10869950111923687,0.03387003000000003
69,0.10605690998805752,0.03436090000000003
70,0.10338764802534839,0.034851770000000025
71,0.10063058985048705,0.03534264000000002
72,0.09787260961212363,0.03583351000000002
73,0.09508532885652832,0.03632438000000002
74,0.09215483102777156,0.036815250000000015
75,0.08932045527397217,0.03730612000000001
76,0.08638285219715841,0.03779699000000001
77,0.08342646210978402,0.03828786000000001
78,0.08044739237271867,0.038778730000000004
79,0.07739662098355232,0.0392696
80,0.07433924257738443,0.03976047
81,0.07128158426800811,0.04025134
82,0.06819938966740512,0.040742209999999994
83,0.06505350043692473,0.04123307999999999
84,0.06190771298352878,0.04172394999999999
85,0.058724035280368375,0.042214819999999986
86,0.055550894862981315,0.042705689999999984
87,0.052320691149323285,0.04319655999999998
88,0.049092294422045976,0.04368742999999998
89,0.04581440497688268,0.044178299999999976
90,0.04256070107304043,0.04466916999999997
91,0.03926783004202278,0.04516003999999997
92,0.03596622293455144,0.04565090999999997
93,0.03268698819260075,0.046141779999999966
94,0.029363878541179726,0.04663264999999996
95,0.026056023712843282,0.04712351999999996
96,0.022761123901901836,0.04761438999999996
97,0.019478563843542664,0.048105259999999955
98,0.016162495960084903,0.04859612999999995
99,0.012885601070235148,0.04908699999999995
100,0.00968767363624778,0.04957786999999995
101,0.006410175041636114,0.050068739999999945
102,0.003207150450280261,0.05055960999999994
103,-1.554081620007486e-05,0.05105047999999994
104,-0.003236987535272954,0.05154134999999994
105,-0.00644792504187408,0.052032219999999935
106,-0.009645516272632155,0.05252308999999993
107,-0.012835445784203042,0.05301395999999993
108,-0.016007607273700788,0.05350482999999993
109,-0.019219893764045183,0.053995699999999924
110,-0.02231857986611417,0.05448656999999992
111,-0.025430651352618277,0.05497743999999992
112,-0.028470706216550054,0.05546830999999992
113,-0.03154177983856584,0.055959179999999914
114,-0.034511242366968765,0.05645004999999991
115,-0.03744913480191482,0.05694091999999991
116,-0.040355029551090785,0.057431789999999906
117,-0.04326281100787372,0.057922659999999904
118,-0.04609233709438613,0.0584135299999999
119,-0.04895194244729783,0.0589043999999999
120,-0.05171638919714985,0.059395269999999896
121,-0.05453835657039153,0.05988613999999989
122,-0.05727287652047065,0.06037700999999989
123,-0.059960034594518805,0.06086787999999989
124,-0.06259410959042844,0.061358749999999886
125,-0.0651845635100582,0.06184961999999988
126,-0.06764652544984344,0.06234048999999988
127,-0.07014401202533317,0.06283135999999988
128,-0.07252755589338748,0.06332222999999988
129,-0.07491655363352229,0.06381309999999989
130,-0.07719254667768717,0.06430396999999989
131,-0.07950832087276409,0.0647948399999999
132,-0.08174983017057243,0.0652857099999999
133,-0.08393681457410629,0.0657765799999999
134,-0.08603038163491082,0.06626744999999991
135,-0.08810584598191902,0.06675831999999991
136,-0.09009784983650775,0.06724918999999992
137,-0.0919916530641245,0.06774005999999992
138,-0.09380462500874133,0.06823092999999993
139,-0.09564683902857617,0.06872179999999993
140,-0.09734976633884655,0.06921266999999993
141,-0.099068442123009,0.06970353999999994
142,-0.10068231562198585,0.07019440999999994
143,-0.10227409151654902,0.07068527999999995
144,-0.1037936597232009,0.07117614999999995
145,-0.1051813078625736,0.07166701999999996
146,-0.10657235784552838,0.07215788999999996
147,-0.1077855242947702,0.07264875999999997
148,-0.10897382605621633,0.07313962999999997
149,-0.11008165563033877,0.07363049999999997
150,-0.11117516914433265,0.07412136999999998
151,-0.11211401297745976,0.07461223999999998
152,-0.1130982795878146,0.07510310999999999
153,-0.11395954990446144,0.07559397999999999
154,-0.114737987050409,0.07608485
155,-0.11547798279159342,0.07657572
156,-0.11611367165322448,0.07706659
157,-0.11665138293163291,0.07755746000000001
158,-0.11708588556858371,0.07804833000000001
159,-0.11753690162131102,0.07853920000000002
160,-0.11780518965059869,0.07903007000000002
161,-0.1181522840649334,0.07952094000000003
162,-0.11828482967358844,0.08001181000000003
163,-0.11846913301664085,0.08050268000000003
164,-0.11855620211652393,0.08099355000000004
165,-0.11849425459209043,0.08148442000000004
166,-0.11839536874258931,0.08197529000000005
167,-0.11817856699907911,0.08246616000000005
168,-0.11793408453819576,0.08295703000000006
169,-0.11754098034133825,0.08344790000000006
170,-0.11717278506310842,0.08393877000000007
171,-0.11670840649707791,0.08442964000000007
172,-0.1161639440947785,0.08492051000000007
173,-0.11556847722884048,0.08541138000000008
174,-0.11488180653365651,0.08590225000000008
175,-0.11409919473092722,0.08639312000000009
176,-0.11326902460942248,0.08688399000000009
177,-0.11229564802274784,0.0873748600000001
178,-0.11134015132237607,0.0878657300000001
179,-0.11023501389764363,0.0883566000000001
180,-0.10916680234084568,0.08884747000000011
181,-0.10795637979783562,0.08933834000000011
182,-0.1067503061481215,0.08982921000000012
183,-0.10540609362557136,0.09032008000000012
184,-0.10404356022859862,0.09081095000000013
185,-0.1024948835296706,0.09130182000000013
186,-0.10102192074450655,0.09179269000000014
187,-0.09938093369522664,0.09228356000000014
188,-0.09770296744524597,0.09277443000000014
189,-0.0959630956165627,0.09326530000000015
